uid,group,join_dt,device,id,country,gender,uid,dt,device,spent
1005551,A,2023-01-26,A,1005551,MEX,F,,,,
1005552,B,2023-01-25,A,1005552,DEU,M,,,,
1005553,B,2023-01-31,A,1005553,BRA,O,,,,
1005554,A,2023-02-04,I,1005554,USA,M,,,,
1005555,A,2023-01-27,A,1005555,USA,M,,,,
1005556,B,2023-01-27,I,1005556,TUR,M,,,,
1005557,B,2023-01-25,A,1005557,USA,M,,,,
1005558,A,2023-02-05,A,1005558,BRA,M,,,,
1005559,B,2023-01-26,A,1005559,MEX,F,,,,
1005560,A,2023-01-29,A,1005560,CAN,F,,,,
1005561,B,2023-01-27,I,1005561,DEU,M,,,,
1005562,B,2023-02-04,A,1005562,USA,F,,,,
1005563,A,2023-01-28,I,1005563,USA,F,1005563,2023-01-28,I,106.92
1005564,B,2023-01-28,I,1005564,BRA,F,,,,
1005565,B,2023-01-28,A,1005565,GBR,F,,,,
1005566,A,2023-01-30,I,1005566,GBR,F,,,,
1005567,B,2023-01-25,A,1005567,MEX,M,,,,
1005568,A,2023-01-30,I,1005568,MEX,F,,,,
1005569,A,2023-01-25,A,1005569,BRA,M,,,,
1005570,A,2023-01-25,A,1005570,DEU,M,,,,
1005571,A,2023-01-27,A,1005571,USA,M,,,,
1005572,B,2023-01-26,A,1005572,DEU,O,,,,
1005573,A,2023-01-26,I,1005573,BRA,F,,,,
1005574,A,2023-01-31,I,1005574,FRA,F,,,,
1005575,B,2023-01-28,A,1005575,TUR,F,,,,
1005576,A,2023-01-26,I,1005576,USA,M,,,,
1005577,A,2023-02-01,A,1005577,BRA,M,,,,
1005578,B,2023-01-26,A,1005578,TUR,M,,,,
1005579,B,2023-01-28,A,1005579,MEX,F,,,,
1005580,B,2023-01-29,A,1005580,BRA,M,,,,
1005581,B,2023-01-26,A,1005581,BRA,M,,,,
1005582,B,2023-01-26,A,1005582,DEU,F,,,,
1005583,B,2023-01-26,I,1005583,MEX,M,,,,
1005584,A,2023-01-29,A,1005584,USA,M,,,,
1005585,B,2023-01-27,I,1005585,TUR,M,,,,
1005586,B,2023-02-04,A,1005586,DEU,M,,,,
1005587,B,2023-01-31,I,1005587,MEX,,,,,
1005588,B,2023-01-26,I,1005588,USA,M,,,,
1005589,A,2023-01-27,I,1005589,CAN,M,,,,
1005590,B,2023-01-26,A,1005590,TUR,F,,,,
1005591,A,2023-01-30,A,1005591,USA,M,,,,
1005592,A,2023-01-25,A,1005592,,F,,,,
1005593,B,2023-01-25,I,1005593,GBR,F,1005593,2023-01-25,I,114.15
1005594,A,2023-01-26,I,1005594,TUR,M,,,,
1005595,A,2023-01-25,I,1005595,BRA,M,,,,
1005596,A,2023-02-02,I,1005596,MEX,F,,,,
1005597,A,2023-01-25,I,1005597,FRA,F,,,,
1005598,B,2023-01-25,A,1005598,USA,O,,,,
1005599,B,2023-01-30,A,1005599,USA,F,,,,
1005600,A,2023-01-31,I,1005600,USA,F,,,,
1005601,B,2023-01-31,,1005601,BRA,M,,,,
1005602,B,2023-02-06,A,1005602,USA,F,,,,
1005603,B,2023-01-27,A,1005603,MEX,,,,,
1005604,A,2023-01-27,I,1005604,CAN,F,,,,
1005605,A,2023-02-05,I,1005605,ESP,M,,,,
1005606,B,2023-01-26,I,1005606,TUR,F,,,,
1005607,A,2023-01-25,I,1005607,USA,F,,,,
1005608,A,2023-01-26,A,1005608,USA,M,,,,
1005609,B,2023-01-25,A,1005609,USA,M,,,,
1005610,B,2023-02-03,A,1005610,USA,M,,,,
1005611,A,2023-02-03,A,1005611,USA,F,,,,
1005612,B,2023-01-28,I,1005612,TUR,M,,,,
1005613,B,2023-02-06,I,1005613,MEX,M,,,,
1005614,A,2023-01-31,A,1005614,MEX,F,,,,
1005616,A,2023-02-01,A,1005616,GBR,M,,,,
1005617,B,2023-01-28,A,1005617,,M,,,,
1005618,B,2023-01-29,I,1005618,GBR,F,,,,
1005619,A,2023-01-26,I,1005619,AUS,F,,,,
1005620,A,2023-01-27,I,1005620,BRA,M,,,,
1005621,B,2023-01-26,A,1005621,MEX,M,,,,
1005622,B,2023-01-27,A,1005622,DEU,M,,,,
1005623,B,2023-01-25,A,1005623,TUR,M,,,,
1005624,A,2023-01-25,A,1005624,FRA,,,,,
1005625,B,2023-02-02,I,1005625,BRA,M,,,,
1005626,B,2023-01-25,A,1005626,MEX,F,,,,
1005627,B,2023-01-26,I,1005627,TUR,,,,,
1005628,B,2023-01-27,I,1005628,CAN,,,,,
1005629,B,2023-01-27,I,1005629,TUR,F,,,,
1005630,B,2023-01-25,A,1005630,GBR,M,,,,
1005631,A,2023-01-26,A,1005631,BRA,M,,,,
1005632,A,2023-01-25,A,1005632,BRA,M,,,,
1005633,B,2023-01-25,I,1005633,BRA,M,,,,
1005634,A,2023-01-30,I,1005634,MEX,M,,,,
1005635,B,2023-01-27,I,1005635,USA,M,,,,
1005636,A,2023-01-26,A,1005636,DEU,F,,,,
1005637,B,2023-01-29,I,1005637,FRA,M,,,,
1005638,A,2023-01-30,A,1005638,TUR,M,,,,
1005639,A,2023-02-06,I,1005639,TUR,M,,,,
1005640,A,2023-01-29,I,1005640,USA,F,,,,
1005641,B,2023-01-25,A,1005641,USA,F,,,,
1005642,B,2023-02-06,I,1005642,USA,F,,,,
1005643,B,2023-01-27,A,1005643,AUS,F,,,,
1005644,A,2023-01-25,I,1005644,USA,M,,,,
1005645,B,2023-01-26,A,1005645,TUR,F,,,,
1005646,A,2023-01-26,I,1005646,FRA,M,,,,
1005647,A,2023-01-25,A,1005647,TUR,,,,,
1005648,B,2023-02-04,A,1005648,DEU,,,,,
1005649,B,2023-01-25,A,1005649,MEX,,,,,
1005650,A,2023-01-25,A,1005650,MEX,M,,,,
1005651,B,2023-01-26,A,1005651,BRA,M,,,,
1005652,A,2023-01-30,A,1005652,BRA,M,,,,
1005653,A,2023-02-01,A,1005653,BRA,,,,,
1005654,A,2023-01-25,A,1005654,USA,,,,,
1005655,A,2023-01-25,A,1005655,FRA,O,,,,
1005656,B,2023-01-25,A,1005656,USA,F,,,,
1005657,A,2023-01-25,I,1005657,USA,,,,,
1005658,A,2023-01-27,I,1005658,TUR,F,,,,
1005659,A,2023-02-01,A,1005659,BRA,F,,,,
1005660,B,2023-01-27,A,1005660,USA,M,,,,
1005661,B,2023-01-25,I,1005661,USA,M,,,,
1005662,B,2023-01-31,I,1005662,USA,F,1005662,2023-01-31,I,58.1
1005663,B,2023-01-25,I,1005663,MEX,O,,,,
1005664,B,2023-01-26,A,1005664,ESP,F,,,,
1005665,A,2023-02-02,A,1005665,USA,F,,,,
1005666,A,2023-01-25,I,1005666,CAN,M,,,,
1005667,B,2023-01-25,A,1005667,USA,M,,,,
1005668,A,2023-01-25,I,1005668,MEX,F,,,,
1005669,A,2023-02-02,A,1005669,TUR,F,,,,
1005670,B,2023-01-25,A,1005670,USA,M,,,,
1005671,A,2023-02-05,I,1005671,TUR,F,,,,
1005672,B,2023-01-27,A,1005672,TUR,,,,,
1005673,A,2023-02-01,I,1005673,DEU,M,,,,
1005674,A,2023-01-26,I,1005674,BRA,,,,,
1005675,A,2023-01-25,I,1005675,TUR,M,,,,
1005676,A,2023-02-02,A,1005676,MEX,F,1005676,2023-02-03,A,7.7923786251987055
1005676,A,2023-02-02,A,1005676,MEX,F,1005676,2023-02-02,A,52.34
1005677,A,2023-01-27,I,1005677,USA,F,,,,
1005678,B,2023-02-02,A,1005678,USA,M,,,,
1005679,A,2023-01-25,A,1005679,BRA,F,,,,
1005680,B,2023-01-25,I,1005680,USA,,,,,
1005681,B,2023-01-25,A,1005681,MEX,F,,,,
1005682,A,2023-01-26,I,1005682,BRA,M,,,,
1005683,B,2023-01-25,I,1005683,MEX,M,,,,
1005684,B,2023-01-29,A,1005684,GBR,M,,,,
1005686,B,2023-01-28,I,1005686,USA,F,,,,
1005687,B,2023-01-25,A,1005687,,F,,,,
1005688,B,2023-01-28,I,1005688,USA,M,,,,
1005689,B,2023-01-25,I,1005689,MEX,M,1005689,2023-01-25,I,33.52
1005690,A,2023-02-03,I,1005690,DEU,F,,,,
1005691,A,2023-01-27,A,1005691,AUS,M,,,,
1005692,A,2023-01-26,A,1005692,DEU,M,,,,
1005693,B,2023-01-25,I,1005693,USA,,,,,
1005694,B,2023-01-28,A,1005694,BRA,F,,,,
1005695,A,2023-01-25,I,1005695,BRA,M,,,,
1005696,A,2023-01-25,A,1005696,ESP,M,,,,
1005697,A,2023-02-05,A,1005697,GBR,F,,,,
1005698,B,2023-01-25,A,1005698,FRA,F,,,,
1005699,A,2023-01-26,A,1005699,USA,,,,,
1005700,B,2023-01-28,A,1005700,USA,M,,,,
1005701,A,2023-01-26,A,1005701,USA,O,,,,
1005702,A,2023-01-31,I,1005702,MEX,F,,,,
1005703,A,2023-01-25,I,1005703,USA,F,,,,
1005705,A,2023-01-26,I,1005705,BRA,F,,,,
1005706,A,2023-01-27,I,1005706,FRA,M,,,,
1005707,A,2023-02-06,A,1005707,USA,M,,,,
1005708,B,2023-02-03,A,1005708,TUR,F,,,,
1005709,B,2023-01-27,I,1005709,USA,F,,,,
1005710,B,2023-01-28,A,1005710,MEX,M,,,,
1005711,B,2023-01-30,I,1005711,MEX,M,,,,
1005712,A,2023-01-25,I,1005712,FRA,,1005712,2023-01-28,I,162.6
1005713,B,2023-02-02,A,1005713,TUR,M,,,,
1005714,A,2023-01-26,A,1005714,USA,,,,,
1005715,B,2023-02-01,I,1005715,TUR,F,,,,
1005716,B,2023-01-28,I,1005716,BRA,F,,,,
1005717,A,2023-01-26,A,1005717,CAN,M,,,,
1005718,B,2023-01-25,I,1005718,BRA,F,,,,
1005719,A,2023-01-31,A,1005719,GBR,F,,,,
1005720,B,2023-01-25,I,1005720,USA,F,,,,
1005721,B,2023-01-26,A,1005721,DEU,,,,,
1005722,B,2023-01-26,A,1005722,CAN,M,,,,
1005723,A,2023-02-04,A,1005723,MEX,M,,,,
1005724,B,2023-01-25,A,1005724,MEX,M,,,,
1005725,B,2023-01-26,A,1005725,USA,F,,,,
1005726,A,2023-01-30,A,1005726,USA,,,,,
1005727,B,2023-01-26,A,1005727,MEX,M,,,,
1005729,B,2023-01-29,I,1005729,BRA,M,,,,
1005730,A,2023-01-26,I,1005730,BRA,M,,,,
1005731,A,2023-01-25,I,1005731,USA,M,,,,
1005732,B,2023-02-03,A,1005732,GBR,F,,,,
1005733,B,2023-01-28,A,1005733,BRA,O,,,,
1005734,A,2023-01-25,A,1005734,BRA,F,,,,
1005735,A,2023-02-01,A,1005735,BRA,F,,,,
1005736,B,2023-02-01,I,1005736,USA,F,,,,
1005737,A,2023-01-25,I,1005737,ESP,F,,,,
1005738,A,2023-01-29,A,1005738,USA,O,,,,
1005739,A,2023-01-30,I,1005739,BRA,F,,,,
1005740,A,2023-01-28,I,1005740,FRA,M,,,,
1005741,A,2023-02-02,A,1005741,BRA,O,,,,
1005742,A,2023-01-26,A,1005742,USA,F,1005742,2023-01-26,A,52.04
1005743,A,2023-01-25,A,1005743,USA,,,,,
1005744,B,2023-02-01,I,1005744,TUR,M,,,,
1005745,B,2023-01-26,I,1005745,USA,F,,,,
1005746,B,2023-02-01,A,1005746,USA,M,,,,
1005747,A,2023-01-27,A,1005747,GBR,M,,,,
1005748,B,2023-02-05,I,1005748,GBR,,,,,
1005749,A,2023-01-25,A,1005749,USA,M,,,,
1005750,A,2023-01-29,A,1005750,DEU,,,,,
1005751,B,2023-01-27,I,1005751,USA,M,,,,
1005752,A,2023-01-25,A,1005752,USA,F,,,,
1005753,A,2023-02-03,I,1005753,TUR,F,,,,
1005754,A,2023-01-31,A,1005754,ESP,F,,,,
1005755,B,2023-02-03,A,1005755,FRA,F,,,,
1005756,B,2023-01-25,A,1005756,DEU,M,,,,
1005757,B,2023-01-26,I,1005757,DEU,M,,,,
1005758,A,2023-01-27,I,1005758,USA,M,,,,
1005759,A,2023-01-28,I,1005759,BRA,M,,,,
1005760,B,2023-02-03,A,1005760,USA,M,1005760,2023-02-03,A,42.82
1005761,A,2023-01-26,I,1005761,,,,,,
1005762,A,2023-01-25,I,1005762,FRA,F,,,,
1005763,B,2023-02-06,A,1005763,BRA,M,,,,
1005764,B,2023-01-30,A,1005764,DEU,F,,,,
1005765,B,2023-01-25,A,1005765,DEU,F,,,,
1005767,A,2023-01-26,A,1005767,BRA,M,,,,
1005768,B,2023-01-28,I,1005768,GBR,O,,,,
1005769,A,2023-01-27,A,1005769,USA,M,,,,
1005770,B,2023-01-25,A,1005770,DEU,F,,,,
1005771,A,2023-01-27,A,1005771,USA,M,,,,
1005772,B,2023-01-28,A,1005772,USA,M,,,,
1005774,B,2023-01-25,A,1005774,GBR,M,,,,
1005775,A,2023-01-26,A,1005775,USA,F,,,,
1005776,B,2023-02-02,I,1005776,FRA,F,,,,
1005777,A,2023-01-26,A,1005777,USA,F,,,,
1005778,B,2023-01-25,A,1005778,TUR,F,,,,
1005779,B,2023-01-26,A,1005779,TUR,M,,,,
1005780,A,2023-01-28,I,1005780,USA,M,,,,
1005781,B,2023-02-02,I,1005781,MEX,M,,,,
1005782,B,2023-01-25,A,1005782,FRA,,,,,
1005783,B,2023-01-25,A,1005783,USA,M,,,,
1005784,A,2023-02-05,A,1005784,ESP,M,,,,
1005785,B,2023-01-26,I,1005785,USA,M,,,,
1005786,B,2023-01-25,I,1005786,GBR,M,,,,
1005787,B,2023-02-03,I,1005787,DEU,M,,,,
1005788,B,2023-01-26,A,1005788,CAN,F,,,,
1005789,A,2023-01-27,A,1005789,USA,M,,,,
1005790,A,2023-02-03,A,1005790,MEX,F,,,,
1005791,B,2023-02-05,A,1005791,USA,M,,,,
1005792,B,2023-01-28,A,1005792,USA,F,,,,
1005793,B,2023-02-05,I,1005793,BRA,M,1005793,2023-02-05,I,56.73
1005794,B,2023-01-26,A,1005794,CAN,O,,,,
1005795,B,2023-01-25,A,1005795,MEX,F,,,,
1005796,A,2023-01-26,I,1005796,MEX,F,,,,
1005797,A,2023-02-03,I,1005797,TUR,F,,,,
1005798,A,2023-01-31,A,1005798,FRA,F,,,,
1005799,B,2023-01-26,A,1005799,USA,F,,,,
1005800,B,2023-01-26,A,1005800,USA,F,,,,
1005801,A,2023-02-06,A,1005801,FRA,F,,,,
1005802,A,2023-01-31,A,1005802,USA,M,,,,
1005803,A,2023-02-02,I,1005803,CAN,F,,,,
1005804,B,2023-02-03,I,1005804,MEX,M,,,,
1005805,B,2023-01-29,I,1005805,MEX,,,,,
1005806,B,2023-01-26,A,1005806,MEX,M,,,,
1005807,A,2023-01-25,I,1005807,MEX,F,,,,
1005808,A,2023-01-25,I,1005808,USA,M,,,,
1005809,B,2023-01-27,A,1005809,USA,F,,,,
1005810,B,2023-01-25,A,1005810,DEU,F,,,,
1005811,A,2023-01-30,A,1005811,BRA,F,,,,
1005812,B,2023-01-28,A,1005812,USA,F,,,,
1005813,B,2023-01-28,I,1005813,BRA,M,,,,
1005814,A,2023-01-25,A,1005814,USA,M,,,,
1005816,B,2023-02-01,I,1005816,TUR,F,1005816,2023-02-01,I,43.52
1005817,A,2023-01-27,A,1005817,USA,F,,,,
1005818,B,2023-01-26,A,1005818,TUR,M,,,,
1005819,A,2023-01-28,A,1005819,GBR,F,,,,
1005820,A,2023-01-28,I,1005820,BRA,M,1005820,2023-01-31,I,61.56
1005821,B,2023-01-30,I,1005821,TUR,O,,,,
1005822,A,2023-02-02,A,1005822,USA,F,,,,
1005823,A,2023-01-29,A,1005823,DEU,F,,,,
1005824,B,2023-02-03,A,1005824,BRA,M,,,,
1005825,B,2023-02-05,A,1005825,TUR,,,,,
1005826,A,2023-01-28,A,1005826,FRA,M,,,,
1005827,B,2023-02-05,A,1005827,BRA,F,,,,
1005828,A,2023-01-28,I,1005828,USA,M,,,,
1005829,A,2023-01-25,A,1005829,USA,F,,,,
1005830,A,2023-01-28,A,1005830,USA,O,,,,
1005831,A,2023-02-02,I,1005831,BRA,M,,,,
1005832,A,2023-01-25,A,1005832,BRA,M,,,,
1005833,B,2023-02-03,A,1005833,DEU,F,,,,
1005834,A,2023-02-06,A,1005834,FRA,F,,,,
1005835,B,2023-01-25,A,1005835,BRA,F,,,,
1005836,B,2023-01-25,I,1005836,DEU,F,,,,
1005837,A,2023-02-02,A,1005837,AUS,M,,,,
1005838,B,2023-02-02,A,1005838,FRA,F,,,,
1005839,A,2023-01-30,I,1005839,FRA,F,,,,
1005840,A,2023-01-27,I,1005840,USA,F,,,,
1005841,B,2023-01-26,I,1005841,FRA,M,,,,
1005842,A,2023-01-26,A,1005842,USA,M,,,,
1005843,B,2023-01-25,I,1005843,USA,F,,,,
1005844,A,2023-01-25,I,1005844,CAN,F,,,,
1005845,B,2023-02-02,A,1005845,USA,F,,,,
1005846,B,2023-01-25,A,1005846,CAN,F,,,,
1005847,B,2023-01-27,A,1005847,BRA,,,,,
1005848,A,2023-01-30,A,1005848,GBR,,,,,
1005849,B,2023-02-03,I,1005849,USA,F,,,,
1005850,A,2023-01-31,A,1005850,USA,M,,,,
1005851,A,2023-01-31,A,1005851,USA,F,,,,
1005852,A,2023-01-25,A,1005852,BRA,M,,,,
1005853,A,2023-01-26,I,1005853,USA,F,,,,
1005854,A,2023-01-25,A,1005854,GBR,,,,,
1005855,A,2023-01-25,I,1005855,MEX,F,,,,
1005856,A,2023-02-01,A,1005856,DEU,M,,,,
1005857,B,2023-01-27,A,1005857,FRA,F,,,,
1005858,B,2023-01-25,I,1005858,BRA,M,,,,
1005859,B,2023-01-28,A,1005859,AUS,O,,,,
1005860,B,2023-01-26,A,1005860,USA,M,,,,
1005861,B,2023-01-25,I,1005861,FRA,F,,,,
1005862,A,2023-01-27,I,1005862,MEX,M,,,,
1005863,B,2023-01-30,I,1005863,DEU,F,,,,
1005864,A,2023-01-26,I,1005864,FRA,F,,,,
1005865,A,2023-01-25,A,1005865,BRA,F,,,,
1005866,B,2023-01-26,A,1005866,USA,F,,,,
1005867,A,2023-01-26,A,1005867,GBR,M,,,,
1005868,B,2023-01-28,I,1005868,BRA,M,,,,
1005869,A,2023-01-27,A,1005869,BRA,M,,,,
1005870,A,2023-01-31,A,1005870,USA,F,,,,
1005871,B,2023-01-30,A,1005871,DEU,,,,,
1005872,A,2023-01-26,I,1005872,MEX,,,,,
1005873,B,2023-01-27,A,1005873,USA,M,,,,
1005874,A,2023-01-29,A,1005874,BRA,M,,,,
1005875,B,2023-01-31,A,1005875,FRA,M,,,,
1005876,B,2023-01-27,A,1005876,ESP,F,,,,
1005877,B,2023-01-27,A,1005877,USA,M,,,,
1005878,A,2023-01-28,I,1005878,BRA,M,,,,
1005879,A,2023-02-06,A,1005879,ESP,F,,,,
1005880,A,2023-01-25,A,1005880,USA,M,,,,
1005881,B,2023-01-28,A,1005881,DEU,F,,,,
1005882,A,2023-01-29,A,1005882,ESP,M,,,,
1005883,A,2023-01-26,A,1005883,MEX,F,,,,
1005884,B,2023-01-31,A,1005884,GBR,O,,,,
1005885,B,2023-01-26,I,1005885,TUR,O,1005885,2023-01-29,I,45.093700997372025
1005885,B,2023-01-26,I,1005885,TUR,O,1005885,2023-01-26,I,176.76
1005886,B,2023-01-25,I,1005886,TUR,F,,,,
1005887,A,2023-01-29,A,1005887,TUR,O,,,,
1005888,A,2023-01-25,I,1005888,USA,M,,,,
1005889,A,2023-02-06,A,1005889,USA,M,,,,
1005890,A,2023-01-26,I,1005890,DEU,,,,,
1005891,A,2023-01-28,I,1005891,USA,M,,,,
1005892,A,2023-01-26,A,1005892,MEX,M,,,,
1005893,B,2023-01-30,I,1005893,BRA,M,,,,
1005894,B,2023-01-26,I,1005894,USA,,,,,
1005895,B,2023-02-01,A,1005895,USA,M,,,,
1005897,A,2023-01-26,A,1005897,BRA,F,,,,
1005898,B,2023-02-03,A,1005898,CAN,F,,,,
1005899,A,2023-02-06,A,1005899,GBR,F,,,,
1005900,A,2023-01-26,A,1005900,FRA,M,,,,
1005901,A,2023-02-01,I,1005901,TUR,F,,,,
1005902,B,2023-01-27,A,1005902,GBR,,,,,
1005903,A,2023-01-25,A,1005903,USA,,,,,
1005904,B,2023-01-29,A,1005904,BRA,,,,,
1005905,B,2023-01-25,I,1005905,ESP,F,,,,
1005906,B,2023-01-27,A,1005906,USA,F,,,,
1005907,A,2023-02-06,A,1005907,USA,M,,,,
1005908,B,2023-01-28,I,1005908,USA,F,,,,
1005909,A,2023-01-25,A,1005909,BRA,M,,,,
1005910,B,2023-01-26,I,1005910,USA,M,,,,
1005911,B,2023-01-25,A,1005911,BRA,M,,,,
1005912,B,2023-01-25,I,1005912,CAN,F,1005912,2023-01-25,I,47.43
1005913,B,2023-01-26,A,1005913,BRA,F,,,,
1005914,A,2023-01-26,I,1005914,USA,,,,,
1005915,A,2023-01-31,A,1005915,BRA,F,,,,
1005916,A,2023-01-26,I,1005916,USA,M,,,,
1005917,B,2023-01-30,I,1005917,BRA,F,,,,
1005919,B,2023-01-26,I,1005919,TUR,F,,,,
1005920,A,2023-01-26,I,1005920,USA,F,,,,
1005921,B,2023-01-25,A,1005921,MEX,F,,,,
1005922,A,2023-02-05,I,1005922,ESP,F,,,,
1005923,A,2023-02-05,I,1005923,ESP,M,,,,
1005924,B,2023-01-27,A,1005924,DEU,M,,,,
1005925,B,2023-01-27,A,1005925,USA,M,,,,
1005926,B,2023-01-29,I,1005926,BRA,M,,,,
1005927,A,2023-01-28,I,1005927,ESP,M,,,,
1005928,B,2023-01-25,A,1005928,BRA,F,,,,
1005929,B,2023-01-30,A,1005929,TUR,O,,,,
1005930,A,2023-01-28,A,1005930,TUR,F,,,,
1005931,A,2023-01-31,A,1005931,BRA,F,1005931,2023-01-31,A,68.31
1005932,A,2023-01-27,A,1005932,BRA,M,,,,
1005933,B,2023-01-27,A,1005933,BRA,F,,,,
1005934,A,2023-01-25,A,1005934,CAN,F,,,,
1005935,B,2023-01-27,I,1005935,AUS,F,,,,
1005936,B,2023-01-25,A,1005936,TUR,M,,,,
1005937,B,2023-01-28,I,1005937,GBR,M,,,,
1005938,A,2023-01-27,I,1005938,MEX,F,,,,
1005939,A,2023-01-25,I,1005939,MEX,F,,,,
1005940,B,2023-02-04,,1005940,DEU,M,,,,
1005941,B,2023-01-26,I,1005941,USA,F,,,,
1005942,A,2023-01-27,I,1005942,TUR,F,,,,
1005943,B,2023-01-28,I,1005943,BRA,,,,,
1005944,B,2023-01-26,A,1005944,USA,M,,,,
1005945,A,2023-01-25,A,1005945,USA,O,,,,
1005946,B,2023-01-25,A,1005946,MEX,,,,,
1005947,A,2023-01-25,A,1005947,USA,,,,,
1005948,B,2023-02-04,A,1005948,BRA,F,,,,
1005949,A,2023-01-28,I,1005949,GBR,F,,,,
1005950,B,2023-01-27,A,1005950,BRA,M,,,,
1005951,B,2023-01-30,I,1005951,BRA,F,,,,
1005952,A,2023-01-25,A,1005952,CAN,M,,,,
1005953,B,2023-01-26,A,1005953,DEU,,,,,
1005954,A,2023-01-30,A,1005954,DEU,M,,,,
1005955,B,2023-01-29,A,1005955,USA,F,,,,
1005956,A,2023-01-29,A,1005956,BRA,M,,,,
1005957,A,2023-02-04,A,1005957,USA,M,,,,
1005958,B,2023-01-28,A,1005958,GBR,,,,,
1005959,A,2023-02-05,I,1005959,BRA,M,,,,
1005960,A,2023-01-30,I,1005960,BRA,F,1005960,2023-01-30,I,89.59
1005961,A,2023-01-25,A,1005961,DEU,F,,,,
1005962,A,2023-01-25,I,1005962,BRA,M,,,,
1005963,A,2023-01-25,I,1005963,USA,,,,,
1005964,B,2023-01-26,I,1005964,MEX,M,,,,
1005965,A,2023-01-28,A,1005965,USA,,,,,
1005966,B,2023-02-01,A,1005966,USA,F,,,,
1005967,A,2023-02-01,A,1005967,BRA,F,,,,
1005968,B,2023-02-02,A,1005968,TUR,M,,,,
1005969,B,2023-01-28,A,1005969,USA,M,,,,
1005970,B,2023-01-26,A,1005970,USA,M,,,,
1005971,B,2023-01-25,A,1005971,,,,,,
1005972,B,2023-01-27,A,1005972,TUR,M,,,,
1005973,B,2023-01-25,A,1005973,DEU,F,,,,
1005974,A,2023-01-27,A,1005974,DEU,M,,,,
1005975,B,2023-01-25,I,1005975,BRA,F,,,,
1005976,A,2023-01-29,I,1005976,BRA,M,,,,
1005977,B,2023-01-26,A,1005977,BRA,M,,,,
1005978,B,2023-01-31,A,1005978,USA,M,,,,
1005979,B,2023-01-25,A,1005979,USA,,,,,
1005980,A,2023-01-25,I,1005980,GBR,F,,,,
1005981,B,2023-01-26,A,1005981,DEU,M,,,,
1005982,B,2023-01-30,A,1005982,TUR,F,,,,
1005983,B,2023-02-02,A,1005983,MEX,M,,,,
1005984,B,2023-01-26,A,1005984,USA,M,,,,
1005986,B,2023-01-25,A,1005986,TUR,F,,,,
1005987,A,2023-01-26,A,1005987,MEX,F,,,,
1005988,A,2023-01-25,A,1005988,MEX,M,,,,
1005989,B,2023-01-26,A,1005989,TUR,M,,,,
1005990,B,2023-02-01,I,1005990,MEX,F,,,,
1005991,A,2023-01-31,A,1005991,GBR,M,,,,
1005992,B,2023-02-06,I,1005992,USA,M,,,,
1005993,B,2023-01-25,I,1005993,AUS,M,,,,
1005994,B,2023-02-05,A,1005994,BRA,M,1005994,2023-02-05,A,8.69
1005995,B,2023-01-27,A,1005995,DEU,F,,,,
1005996,B,2023-01-29,I,1005996,BRA,F,,,,
1005997,A,2023-01-26,I,1005997,DEU,M,,,,
1005998,A,2023-01-26,I,1005998,MEX,M,,,,
1005999,B,2023-01-26,A,1005999,BRA,F,1005999,2023-01-26,A,44.29
1006000,B,2023-01-27,A,1006000,USA,,,,,
1006001,A,2023-01-29,A,1006001,,F,,,,
1006002,A,2023-01-25,A,1006002,BRA,F,,,,
1006003,B,2023-01-29,A,1006003,BRA,,,,,
1006004,A,2023-02-06,I,1006004,BRA,M,,,,
1006005,A,2023-01-25,I,1006005,USA,M,,,,
1006006,B,2023-02-01,A,1006006,MEX,F,,,,
1006007,A,2023-01-25,A,1006007,BRA,M,,,,
1006008,A,2023-01-26,A,1006008,TUR,M,,,,
1006009,B,2023-02-05,A,1006009,DEU,O,,,,
1006010,A,2023-01-25,I,1006010,BRA,M,,,,
1006011,B,2023-01-25,A,1006011,MEX,F,,,,
1006012,B,2023-01-25,A,1006012,BRA,M,,,,
1006013,A,2023-02-05,A,1006013,USA,F,,,,
1006014,B,2023-01-30,A,1006014,USA,F,,,,
1006015,A,2023-01-28,I,1006015,USA,M,,,,
1006016,A,2023-02-04,A,1006016,DEU,,,,,
1006017,B,2023-01-31,I,1006017,USA,F,,,,
1006018,B,2023-01-31,I,1006018,MEX,F,,,,
1006019,A,2023-01-28,A,1006019,USA,M,,,,
1006021,B,2023-01-27,I,1006021,DEU,M,,,,
1006022,A,2023-01-30,A,1006022,USA,,,,,
1006023,B,2023-01-28,I,1006023,DEU,,,,,
1006024,A,2023-01-26,A,1006024,MEX,M,,,,
1006025,A,2023-01-28,A,1006025,MEX,F,,,,
1006026,B,2023-01-25,A,1006026,FRA,M,,,,
1006027,A,2023-01-28,A,1006027,USA,,,,,
1006028,A,2023-01-26,A,1006028,USA,M,,,,
1006029,A,2023-02-02,A,1006029,USA,M,,,,
1006030,B,2023-01-28,A,1006030,DEU,F,1006030,2023-01-28,A,55.99
1006031,B,2023-01-28,A,1006031,AUS,M,,,,
1006032,B,2023-01-29,A,1006032,DEU,O,,,,
1006033,B,2023-02-06,A,1006033,BRA,,,,,
1006034,A,2023-01-25,I,1006034,USA,M,,,,
1006035,B,2023-01-26,A,1006035,BRA,,,,,
1006036,B,2023-01-27,A,1006036,ESP,M,,,,
1006037,B,2023-01-30,A,1006037,USA,F,,,,
1006038,A,2023-01-27,A,1006038,USA,F,,,,
